"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"4671","2018-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Manitoba","The world","N/A",739337004,2324710,"Weight in metric tonne",2324710000,845365.707434053,67629256.5947242
"4727","2018-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Manitoba","The world","N/A",8645354,21510,"Weight in metric tonne",21510000,7821.9719306522,625757.754452176
"4877","2018-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Manitoba","The world","N/A",278298666,828054,"Weight in metric tonne",828054000,301116.464205685,24089317.1364548
"4921","2018-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Manitoba","The world","N/A",2368587,6703,"Weight in metric tonne",6703000,2437.50245705075,195000.19656406
"4672","2019-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Manitoba","The world","N/A",15798381,48563,"Weight in metric tonne",48563000,17659.6198451075,1412769.5876086
"4778","2019-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Manitoba","The world","N/A",12238940,38633,"Weight in metric tonne",38633000,14048.6397767032,1123891.18213626
"4878","2019-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Manitoba","The world","N/A",191780043,585153,"Weight in metric tonne",585153000,212787.091638165,17022967.3310532
"4920","2019-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Manitoba","The world","N/A",767519240,2459279,"Weight in metric tonne",2459279000,894300.851122381,71544068.0897905
"4818","2021-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Manitoba","The world","N/A",180228114,465899,"Weight in metric tonne",465899000,169421.14832724,13553691.8661792
"4820","2021-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Manitoba","The world","N/A",715386602,1974186,"Weight in metric tonne",1974186000,717899.929236938,57431994.3389551
"4822","2021-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Manitoba","The world","N/A",257645,619,"Weight in metric tonne",619000,225.09533356921,18007.6266855368
"4879","2021-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Manitoba","The world","N/A",19085193,53111,"Weight in metric tonne",53111000,19313.4705350474,1545077.64280379
"49711","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",2319755,13308,"Weight in metric tonne",13308000,4839.36784998231,387149.427998585
"50101","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",112896254,591068,"Weight in metric tonne",591068000,214938.043008216,17195043.4406573
"51231","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",260047240,1358181,"Weight in metric tonne",1358181000,493893.707984432,39511496.6387546
"51251","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",112912165,585490,"Weight in metric tonne",585490000,212909.639501514,17032771.1601211
"50091","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",72737247,298975,"Weight in metric tonne",298975000,108720.318826906,8697625.50615246
"50421","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",9975388,38791,"Weight in metric tonne",38791000,14106.0954515076,1128487.63612061
"50811","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",10838525,45410,"Weight in metric tonne",45410000,16513.0518535991,1321044.14828793
"50821","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",135210157,557593,"Weight in metric tonne",557593000,202765.076463419,16221206.1170736
"52031","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",53021710,240722,"Weight in metric tonne",240722000,87536.9933561348,7002959.46849078
"52421","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",37307785,160277,"Weight in metric tonne",160277000,58283.691079923,4662695.28639384
"50431","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",159115425,731179,"Weight in metric tonne",731179000,265888.499036836,21271079.9229469
"50441","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",58979139,252925,"Weight in metric tonne",252925000,91974.5351259976,7357962.81007981
"51241","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",170670473,740223,"Weight in metric tonne",740223000,269177.290954122,21534183.2763298
"52001","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",12068084,53100,"Weight in metric tonne",53100000,19309.4704564217,1544757.63651374
"52011","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",46650053,216254,"Weight in metric tonne",216254000,78639.3639187011,6291149.11349609
"52021","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",70981509,349937,"Weight in metric tonne",349937000,127252.319455911,10180185.5564729
