Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2004-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,116035,486716,Weight in kilograms
1993-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,6632675,48233178,Weight in kilograms
2002-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,723356,2817879,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,2176589,10095094,Weight in kilograms
2001-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,29006788,172833938,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,35767965,218784061,Weight in kilograms
2007-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,41787373,197766655,Weight in kilograms
2008-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,24498991,92018650,Weight in kilograms
2001-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,13155,85479,Weight in kilograms
2009-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,21307,62285,Weight in kilograms
1990-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,241297,1735753,Weight in kilograms
1999-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,136932,807826,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,228437,1059548,Weight in kilograms
1993-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,4413561,35386182,Weight in kilograms
1998-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,1844134,11388635,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,1791526,10958326,Weight in kilograms
,,,,,,,
,,,,,,,
How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application,,,,,,,
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm,,,,,,,
Accessed date: 2021-11-06,,,,,,,
