Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2002-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,451050,65777,Weight in kilograms
1996-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,265594,1026709,Weight in kilograms
2008-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,551636,1612918,Weight in kilograms
1999-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,29773,146020,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,270118,608230,Weight in kilograms
1988-01-01,"1008.20.10 - Millet, seed (Terminated 1989-12)",British Columbia,The world,N/A,41478,156705,Weight in kilograms
2006-01-01,1008.20.00 - Millet (Terminated 2011-12),British Columbia,The world,N/A,45612,87543,Weight in kilograms
2007-01-01,1008.20.00 - Millet (Terminated 2011-12),British Columbia,The world,N/A,26978,67937,Weight in kilograms
1988-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,5770330,16970550,Weight in kilograms
1993-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,1251734,3698893,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,3491052,4564168,Weight in kilograms
1995-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,47908,5897,Weight in kilograms
1991-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,42877,238114,Weight in kilograms
1996-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,107989,501746,Weight in kilograms
2001-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,38390,26360,Weight in kilograms
2005-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,17835,60000,Weight in kilograms
2003-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,2963,596,Weight in kilograms
2006-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,8529,2705,Weight in kilograms
2007-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,9273,1627,Weight in kilograms
1993-01-01,"1008.90.90 - Cereals unmilled, nes",Nova Scotia,The world,N/A,2430,8100,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,20702,42744,Weight in kilograms
1989-01-01,"1008.20.10 - Millet, seed (Terminated 1989-12)",New Brunswick,The world,N/A,1418,2082,Weight in kilograms
1992-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,68642,162117,Weight in kilograms
2007-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,3708,5670,Weight in kilograms
2008-01-01,1008.90.10 - Wild rice,New Brunswick,The world,N/A,894,90,Weight in kilograms
1988-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,163864,625022,Weight in kilograms
1993-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,115167,247546,Weight in kilograms
1997-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,129840,419526,Weight in kilograms
2001-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,33726,27708,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,5676,4536,Weight in kilograms
2004-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,32343,46202,Weight in kilograms
1989-01-01,"1008.20.10 - Millet, seed (Terminated 1989-12)",Quebec,The world,N/A,23745,69875,Weight in kilograms
1998-01-01,1008.20.00 - Millet (Terminated 2011-12),Quebec,The world,N/A,232981,317212,Weight in kilograms
1998-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,1763719,3438594,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,1352801,1638333,Weight in kilograms
1992-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,89629,10728,Weight in kilograms
1993-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,52783,7907,Weight in kilograms
1994-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,96038,10437,Weight in kilograms
1997-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,119960,18121,Weight in kilograms
2005-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,57428,91094,Weight in kilograms
2007-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,23899,66943,Weight in kilograms
1998-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,9512,5148,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,204493,481467,Weight in kilograms
1997-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,209809,485621,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,219515,540032,Weight in kilograms
1989-01-01,"1008.20.90 - Millet, nes (Terminated 1989-12)",Ontario,The world,N/A,153158,450167,Weight in kilograms
2001-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,1251552,3495629,Weight in kilograms
2004-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,1972973,4781255,Weight in kilograms
1995-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,1346396,406274,Weight in kilograms
2001-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,338010,107689,Weight in kilograms
2010-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,507692,145331,Weight in kilograms
1997-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,83088,223422,Weight in kilograms
2006-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,20152,58542,Weight in kilograms
2008-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,49516,31385,Weight in kilograms
1988-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,1246987,2301171,Weight in kilograms
2003-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,395904,875704,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,748935,1460299,Weight in kilograms
1988-01-01,"1008.20.10 - Millet, seed (Terminated 1989-12)",Manitoba,The world,N/A,11348,40067,Weight in kilograms
1992-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,179809,583074,Weight in kilograms
1996-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,329698,697132,Weight in kilograms
1990-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,8962934,25318392,Weight in kilograms
2003-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,21634976,33259926,Weight in kilograms
1992-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,116686,425105,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,593435,2509306,Weight in kilograms
1998-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,564186,1466145,Weight in kilograms
2004-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,895270,2471457,Weight in kilograms
2007-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,1085601,3997158,Weight in kilograms
1993-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,138845,597293,Weight in kilograms
1994-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,3569,5494,Weight in kilograms
2000-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,868218,1711728,Weight in kilograms
1988-01-01,"1008.20.90 - Millet, nes (Terminated 1989-12)",Saskatchewan,The world,N/A,17310,59000,Weight in kilograms
1989-01-01,"1008.20.90 - Millet, nes (Terminated 1989-12)",Saskatchewan,The world,N/A,1854,4053,Weight in kilograms
1991-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,205684,729139,Weight in kilograms
1989-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,13742943,31053659,Weight in kilograms
1990-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,22283634,59264448,Weight in kilograms
1993-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,22793733,69891097,Weight in kilograms
2005-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,45432774,130265472,Weight in kilograms
2002-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1455621,338108,Weight in kilograms
1997-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,65523,152055,Weight in kilograms
1999-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,34171,112712,Weight in kilograms
2003-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,546272,1121101,Weight in kilograms
2000-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,24679,65082,Weight in kilograms
2007-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,129977,293240,Weight in kilograms
2008-01-01,1008.20.00 - Millet (Terminated 2011-12),Alberta,The world,N/A,519,1145,Weight in kilograms
2001-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,1413284,2703528,Weight in kilograms
2006-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,3371879,8558571,Weight in kilograms
1990-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,54235,5682,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,43843,7411,Weight in kilograms
2004-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,315332,45104,Weight in kilograms
1991-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,10636,94562,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,561285,3406797,Weight in kilograms
2009-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,449286,1265034,Weight in kilograms
2001-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,170325,383992,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,18836,38884,Weight in kilograms
1990-01-01,1008.20.00 - Millet (Terminated 2011-12),British Columbia,The world,N/A,44456,101820,Weight in kilograms
1989-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,4793478,8697323,Weight in kilograms
1994-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2253815,4964310,Weight in kilograms
1996-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2401679,4096854,Weight in kilograms
2010-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,582117,836807,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,5713,405,Weight in kilograms
1992-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,196695,1460835,Weight in kilograms
2002-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,16862,49191,Weight in kilograms
2009-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,75306,248698,Weight in kilograms
1988-01-01,1008.90.00 - Cereals unmilled nes (Terminated 1988-12),British Columbia,The world,N/A,396970,2393050,Weight in kilograms
1988-01-01,1008.30.00 - Canary seeds,Prince Edward Island,The world,N/A,36000,40824,Weight in kilograms
2008-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,9574,1154,Weight in kilograms
2001-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,30877,51461,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,26605,33294,Weight in kilograms
1990-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,154982,422318,Weight in kilograms
1998-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,140924,256578,Weight in kilograms
2004-01-01,1008.20.00 - Millet (Terminated 2011-12),Quebec,The world,N/A,364794,694977,Weight in kilograms
1988-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,1314641,3731684,Weight in kilograms
2003-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,6301130,9732198,Weight in kilograms
2005-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,3641377,8901212,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,46524,4199,Weight in kilograms
1995-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,79114,11570,Weight in kilograms
2007-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,50632,4667,Weight in kilograms
1989-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,18770,100000,Weight in kilograms
2000-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,29921,34002,Weight in kilograms
2008-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,17903,36529,Weight in kilograms
2010-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,28142,16014,Weight in kilograms
1992-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,153604,886699,Weight in kilograms
1999-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,371252,696907,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,347088,610762,Weight in kilograms
1991-01-01,1008.20.00 - Millet (Terminated 2011-12),Ontario,The world,N/A,66722,149151,Weight in kilograms
2010-01-01,1008.20.00 - Millet (Terminated 2011-12),Ontario,The world,N/A,268743,214540,Weight in kilograms
1989-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,682438,1442053,Weight in kilograms
1999-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,474522,189892,Weight in kilograms
1988-01-01,1008.90.00 - Cereals unmilled nes (Terminated 1988-12),Ontario,The world,N/A,37056,27279,Weight in kilograms
1989-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,996253,2005494,Weight in kilograms
1999-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,1999190,4097904,Weight in kilograms
1989-01-01,"1008.20.10 - Millet, seed (Terminated 1989-12)",Manitoba,The world,N/A,66108,214673,Weight in kilograms
1989-01-01,"1008.20.90 - Millet, nes (Terminated 1989-12)",Manitoba,The world,N/A,213339,584688,Weight in kilograms
1991-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,136299,512898,Weight in kilograms
2000-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,187148,367174,Weight in kilograms
2003-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,1334211,2116413,Weight in kilograms
1993-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,12868312,41126069,Weight in kilograms
2005-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,9122506,24349562,Weight in kilograms
2008-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,6351831,8698636,Weight in kilograms
1993-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,643099,117383,Weight in kilograms
1994-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,1316280,187382,Weight in kilograms
2005-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,629182,87429,Weight in kilograms
2002-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,674529,1653001,Weight in kilograms
1992-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,707208,2386803,Weight in kilograms
1996-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,514051,960536,Weight in kilograms
1998-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,342755,597681,Weight in kilograms
1999-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,223084,461136,Weight in kilograms
2000-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,311585,764653,Weight in kilograms
2005-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,114286,258159,Weight in kilograms
2006-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,148692,381737,Weight in kilograms
1994-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,30535717,67723644,Weight in kilograms
1990-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1021033,181060,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,2146904,485202,Weight in kilograms
1999-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,3122466,738840,Weight in kilograms
2000-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1940791,373157,Weight in kilograms
1991-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,154359,99214,Weight in kilograms
2006-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,201066,367173,Weight in kilograms
2009-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,285712,636913,Weight in kilograms
1998-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,1863166,4609446,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,1928677,2557561,Weight in kilograms
2007-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,3192790,5560450,Weight in kilograms
1989-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,3200,350,Weight in kilograms
1992-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,78014,14480,Weight in kilograms
1997-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,26728,4899,Weight in kilograms
2007-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,8790,6152,Weight in kilograms
2008-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,435048,39397,Weight in kilograms
1993-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,211919,1426763,Weight in kilograms
1995-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,553475,2955565,Weight in kilograms
1997-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,94833,301074,Weight in kilograms
1999-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,190734,777911,Weight in kilograms
2000-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,147161,678281,Weight in kilograms
2001-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,174233,639351,Weight in kilograms
2004-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,233037,1168136,Weight in kilograms
1990-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,93718,211370,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,270742,702604,Weight in kilograms
1996-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,360477,693856,Weight in kilograms
1998-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,96188,394726,Weight in kilograms
2003-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,271630,763248,Weight in kilograms
2007-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,1006733,2030574,Weight in kilograms
1995-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,1506679,3385080,Weight in kilograms
1997-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,807512,1562629,Weight in kilograms
2008-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2090040,2746821,Weight in kilograms
2000-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,231654,31389,Weight in kilograms
2004-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,24226,2398,Weight in kilograms
1993-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,44809,334048,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,63105,433768,Weight in kilograms
2003-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,387325,666670,Weight in kilograms
2005-01-01,1008.20.00 - Millet (Terminated 2011-12),Nova Scotia,The world,N/A,6181,13787,Weight in kilograms
1991-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,61128,181667,Weight in kilograms
1998-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,4382,7380,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",New Brunswick,The world,N/A,65633,439717,Weight in kilograms
1989-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,264135,781411,Weight in kilograms
1994-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,50901,142578,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,34478,71993,Weight in kilograms
1999-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,82264,159147,Weight in kilograms
1992-01-01,1008.20.00 - Millet (Terminated 2011-12),Quebec,The world,N/A,97710,412617,Weight in kilograms
1999-01-01,1008.20.00 - Millet (Terminated 2011-12),Quebec,The world,N/A,146400,203860,Weight in kilograms
1989-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,3149696,6089632,Weight in kilograms
2004-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,5417490,10620679,Weight in kilograms
2000-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,71869,15395,Weight in kilograms
2003-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,139937,21674,Weight in kilograms
2007-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,240925,609433,Weight in kilograms
1994-01-01,1008.20.00 - Millet (Terminated 2011-12),Ontario,The world,N/A,64930,83356,Weight in kilograms
2000-01-01,1008.20.00 - Millet (Terminated 2011-12),Ontario,The world,N/A,134772,32337,Weight in kilograms
2009-01-01,1008.20.00 - Millet (Terminated 2011-12),Ontario,The world,N/A,239068,279183,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,2394627,6924073,Weight in kilograms
1990-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,828357,130513,Weight in kilograms
1992-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,305705,34556,Weight in kilograms
2009-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,386073,103156,Weight in kilograms
1999-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,62587,89079,Weight in kilograms
2001-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,54686,180625,Weight in kilograms
2003-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,4167,40,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,1007856,2469124,Weight in kilograms
2007-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,970573,2410597,Weight in kilograms
1988-01-01,"1008.20.90 - Millet, nes (Terminated 1989-12)",Manitoba,The world,N/A,105822,343092,Weight in kilograms
1998-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,490769,922230,Weight in kilograms
2009-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,870611,1603053,Weight in kilograms
1988-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,7444297,23094575,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,14777830,39175546,Weight in kilograms
2000-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,14356477,36863682,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,1980381,539700,Weight in kilograms
1997-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,1020401,249280,Weight in kilograms
1996-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,305346,804394,Weight in kilograms
2010-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,1632090,4843529,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,805284,1478270,Weight in kilograms
2004-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,326922,816870,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,10481,24948,Weight in kilograms
1996-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,142681,329797,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,82544117,101907992,Weight in kilograms
2003-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1606959,291878,Weight in kilograms
2005-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1331353,202972,Weight in kilograms
2007-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1397115,100207,Weight in kilograms
2010-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1105939,132341,Weight in kilograms
1996-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,103897,327624,Weight in kilograms
2000-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,148477,353263,Weight in kilograms
1989-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,3105,8278,Weight in kilograms
1994-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,11571,14576,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,330500,661143,Weight in kilograms
2008-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,1038,2060,Weight in kilograms
1990-01-01,1008.20.00 - Millet (Terminated 2011-12),Alberta,The world,N/A,6748,20412,Weight in kilograms
1989-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,485708,1044198,Weight in kilograms
1996-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,613298,883142,Weight in kilograms
2000-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,1368518,4615988,Weight in kilograms
2003-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,468396,79865,Weight in kilograms
1998-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,118926,438507,Weight in kilograms
1988-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,2579986,7718167,Weight in kilograms
1989-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,4762212,9722318,Weight in kilograms
1991-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,193251,837232,Weight in kilograms
1994-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,910213,1804031,Weight in kilograms
2005-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,612809,1532520,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,382040,924347,Weight in kilograms
2000-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,598473,1421715,Weight in kilograms
2006-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,496152,1303321,Weight in kilograms
1994-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,43284,4875,Weight in kilograms
1990-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,20430,4927,Weight in kilograms
2007-01-01,"1008.90.90 - Cereals unmilled, nes",British Columbia,The world,N/A,172804,569418,Weight in kilograms
2010-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,8500,749,Weight in kilograms
2005-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,9058,2469,Weight in kilograms
2006-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,62516,157400,Weight in kilograms
1995-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,30689,67428,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,34619,43654,Weight in kilograms
1989-01-01,1008.90.10 - Wild rice,New Brunswick,The world,N/A,7842,14390,Weight in kilograms
1999-01-01,1008.10.00 - Buckwheat,New Brunswick,The world,N/A,3696,6259,Weight in kilograms
1990-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,50509,142884,Weight in kilograms
