Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2002-01-01,"0710.80.00 - Vegetables, frozen nes",British Columbia,The world,N/A,3571837,2005910,Weight in kilograms
2007-01-01,"0710.80.00 - Vegetables, frozen nes",British Columbia,The world,N/A,2824582,2191644,Weight in kilograms
2003-01-01,"0711.20.00 - Olives, provisionally preserved but not suitable for immediate consumption",British Columbia,The world,N/A,67616,20000,Weight in kilograms
1991-01-01,"0711.40.00 - Cucumbers & gherkins provisionally presvd, but not for immediate consumption",British Columbia,The world,N/A,71486,198282,Weight in kilograms
1996-01-01,"0711.90.00 - Vegetables, nes, & mixture provisionally presvd but not f immediate consumption",British Columbia,The world,N/A,25113,18811,Weight in kilograms
2005-01-01,"0711.90.00 - Vegetables, nes, & mixture provisionally presvd but not f immediate consumption",British Columbia,The world,N/A,61826,71871,Weight in kilograms
2008-01-01,"0711.90.00 - Vegetables,nes,& mixtures,provisionally presvd but not for immediate consumption",British Columbia,The world,N/A,700,122,Weight in kilograms
1994-01-01,"0712.30.00 - Mushrooms and truffles dried, cut, sliced, etc but not further prepared (Terminated 2001-12)",British Columbia,The world,N/A,268987,18701,Weight in kilograms
2001-01-01,"0712.30.00 - Mushrooms and truffles dried, cut, sliced, etc but not further prepared (Terminated 2001-12)",British Columbia,The world,N/A,785887,21035,Weight in kilograms
2005-01-01,"0712.31.00 - Mushrooms of the genus Agaricus,dried, cut,sliced,etc,but not further prepared",British Columbia,The world,N/A,176590,2244,Weight in kilograms
2005-01-01,"0712.32.00 - Wood ears (Auricularia spp.),dried, cut,sliced,etc,but not further prepared",British Columbia,The world,N/A,10635,532,Weight in kilograms
2003-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",British Columbia,The world,N/A,507824,10508,Weight in kilograms
2005-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",British Columbia,The world,N/A,1074761,12944,Weight in kilograms
2008-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",British Columbia,The world,N/A,1959913,9302,Weight in kilograms
2001-01-01,"0713.10.10 - Pea seeds, of a kind used for sowing, dried, shelled",British Columbia,The world,N/A,16615,40824,Weight in kilograms
1991-01-01,"0713.10.90 - Peas dried, nes, shelled, whether or not skinned (Terminated 2000-12)",British Columbia,The world,N/A,1796016,5583314,Weight in kilograms
2000-01-01,"0713.10.90 - Peas dried, nes, shelled, whether or not skinned (Terminated 2000-12)",British Columbia,The world,N/A,1286834,3993338,Weight in kilograms
2005-01-01,"0713.10.91 - Peas, nes, green, dried, shelled, whether or not skinned (Terminated 2016-12)",British Columbia,The world,N/A,3708270,11993298,Weight in kilograms
2002-01-01,"0713.10.92 - Peas, nes, yellow, dried, shelled, whether or not skinned (Terminated 2016-12)",British Columbia,The world,N/A,1896210,5254398,Weight in kilograms
2003-01-01,"0713.10.92 - Peas, nes, yellow, dried, shelled, whether or not skinned (Terminated 2016-12)",British Columbia,The world,N/A,2118162,7717026,Weight in kilograms
2002-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,672134,1150909,Weight in kilograms
2006-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,378928,649952,Weight in kilograms
1997-01-01,"0713.20.00 - Chickpeas, dried, shelled, whether or not skinned or split (Terminated 2000-12)",British Columbia,The world,N/A,28818,51245,Weight in kilograms
2009-01-01,"0713.31.90 - Beans,Vigna mungo Hepper/vigna rad Wilczek,dried/shell,w/n skinned or split,nes",British Columbia,The world,N/A,13834,29497,Weight in kilograms
1992-01-01,"0713.31.00 - Urd,mung,black or green gram beans dried shelled, whether or not skinned or spli (Terminated 2000-12)",British Columbia,The world,N/A,340857,640110,Weight in kilograms
1998-01-01,"0713.31.00 - Urd,mung,black or green gram beans dried shelled, whether or not skinned or spli (Terminated 2000-12)",British Columbia,The world,N/A,15234,14880,Weight in kilograms
2007-01-01,"0713.32.90 - Beans, small red (Adzuki) dried, shelled, whether or not skinned or split, nes",British Columbia,The world,N/A,7430,27000,Weight in kilograms
2001-01-01,"0713.33.11 - Navy and white pea bean seeds, of a kind for sowing, dried, shelled (Terminated 2016-12)",British Columbia,The world,N/A,141330,291495,Weight in kilograms
1992-01-01,"0713.33.90 - Kidney beans, nes, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,685345,1267883,Weight in kilograms
2005-01-01,"0713.33.91 - Navy and white pea beans, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",British Columbia,The world,N/A,128009,234350,Weight in kilograms
2001-01-01,"0713.33.92 - Red kidney beans, dark, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",British Columbia,The world,N/A,18312,21319,Weight in kilograms
2005-01-01,"0713.33.93 - Red kidney beans, light, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",British Columbia,The world,N/A,4496,194,Weight in kilograms
2002-01-01,"0713.33.99 - Kidney beans, nes, dried, shelled, whether or not skinned or split (Terminated 2016-12)",British Columbia,The world,N/A,171214,344734,Weight in kilograms
2002-01-01,"0713.39.92 - Black beans, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,350401,532881,Weight in kilograms
2002-01-01,"0713.39.99 - Beans dried, shelled, whether or not skinned or split, nes",British Columbia,The world,N/A,197314,204322,Weight in kilograms
2003-01-01,"0713.39.99 - Beans dried, shelled, whether or not skinned or split, nes",British Columbia,The world,N/A,110652,382700,Weight in kilograms
2009-01-01,"0713.39.99 - Beans dried, shelled, whether or not skinned or split, nes",British Columbia,The world,N/A,543739,716490,Weight in kilograms
1990-01-01,"0713.39.00 - Beans dried, shelled, whether or not skinned or split, nes (Terminated 1998-12)",British Columbia,The world,N/A,37969,50984,Weight in kilograms
2001-01-01,"0713.33.93 - Red kidney beans, light, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",British Columbia,The world,N/A,18312,21319,Weight in kilograms
2003-01-01,"0713.40.92 - Lentils, red, dried, shell, whether or not skin/split, nes (Terminated 2016-12)",British Columbia,The world,N/A,1337584,2607241,Weight in kilograms
1995-01-01,"0713.40.00 - Lentils dried, shelled, whether or not skinned or split (Terminated 1998-12)",British Columbia,The world,N/A,2250432,4885254,Weight in kilograms
1996-01-01,"0713.40.00 - Lentils dried, shelled, whether or not skinned or split (Terminated 1998-12)",British Columbia,The world,N/A,1512350,2310506,Weight in kilograms
1998-01-01,"0713.40.00 - Lentils dried, shelled, whether or not skinned or split (Terminated 1998-12)",British Columbia,The world,N/A,2589458,5099344,Weight in kilograms
1991-01-01,"0713.50.00 - Broad beans & horse beans dried, shelled, whether or not skinned or split (Terminated 1998-12)",British Columbia,The world,N/A,140937,400076,Weight in kilograms
1993-01-01,"0713.50.00 - Broad beans & horse beans dried, shelled, whether or not skinned or split (Terminated 1998-12)",British Columbia,The world,N/A,121465,285496,Weight in kilograms
1998-01-01,"0714.90.00 - Arrowroot,salep,etc & similar roots & tubers,nes,fresh,chd,frz,dried; sago pith",British Columbia,The world,N/A,3101,20,Weight in kilograms
2006-01-01,"0714.90.00 - Arrowroot,salep,etc & similar roots & tubers,nes,fresh,chd,frz,dried; sago pith",British Columbia,The world,N/A,132277,150749,Weight in kilograms
2009-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Newfoundland and Labrador,The world,N/A,50251,206,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Newfoundland and Labrador,The world,N/A,10415,25,Weight in metric tonne
2007-01-01,"0709.90.00 - Vegetables, fresh or chilled, nes (Terminated 2011-12)",Newfoundland and Labrador,The world,N/A,407,308,Weight in kilograms
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Newfoundland and Labrador,The world,N/A,3953,19,Weight in metric tonne
1997-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Newfoundland and Labrador,The world,N/A,3312,8165,Weight in kilograms
2006-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",Newfoundland and Labrador,The world,N/A,520,392,Weight in kilograms
2010-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",Newfoundland and Labrador,The world,N/A,137,2,Weight in kilograms
2003-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,2989609,9362,Weight in metric tonne
1992-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,12445695,32901,Weight in metric tonne
1996-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,10729024,26267,Weight in metric tonne
2000-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,7634997,20615,Weight in metric tonne
2009-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,11050663,21527,Weight in metric tonne
1999-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,55340412,173667,Weight in metric tonne
2008-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,55897338,134806,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,46094326,116441,Weight in metric tonne
1999-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Prince Edward Island,The world,N/A,1617245,3487023,Weight in kilograms
2001-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Prince Edward Island,The world,N/A,1143599,2229968,Weight in kilograms
2008-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Prince Edward Island,The world,N/A,412014,729315,Weight in kilograms
1993-01-01,"0706.10.10 - Carrots, fresh or chilled",Prince Edward Island,The world,N/A,105944,258229,Weight in kilograms
2007-01-01,"0706.10.10 - Carrots, fresh or chilled",Prince Edward Island,The world,N/A,469335,1070812,Weight in kilograms
1999-01-01,"0706.10.20 - Turnips, fresh or chilled",Prince Edward Island,The world,N/A,585057,731204,Weight in kilograms
2003-01-01,"0706.10.20 - Turnips, fresh or chilled",Prince Edward Island,The world,N/A,211361,308356,Weight in kilograms
1997-01-01,"0706.90.00 - Salad beetroot,salsify,celeriac,radishes & sim edible roots,fresh or chilled nes",Prince Edward Island,The world,N/A,11410,16917,Weight in kilograms
1998-01-01,"0709.51.00 - Mushrooms, fresh or chilled",Prince Edward Island,The world,N/A,13310,11678,Weight in kilograms
1996-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",Prince Edward Island,The world,N/A,25207,81301,Weight in kilograms
1997-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",Prince Edward Island,The world,N/A,34773,100035,Weight in kilograms
1998-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",Prince Edward Island,The world,N/A,63285,173602,Weight in kilograms
1995-01-01,"0710.80.00 - Vegetables, frozen nes",Prince Edward Island,The world,N/A,23375,22431,Weight in kilograms
1995-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",Prince Edward Island,The world,N/A,262105,259779,Weight in kilograms
2010-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",Prince Edward Island,The world,N/A,23504,15056,Weight in kilograms
2005-01-01,0712.20.00 - Onions dried but not further prepared,Prince Edward Island,The world,N/A,49712,86874,Weight in kilograms
2005-01-01,"0713.20.10 - Chickpea seeds, of a kind used for sowing, dried, shelled",Prince Edward Island,The world,N/A,58113,135541,Weight in kilograms
1999-01-01,"0713.39.90 - Beans dried, shelled, whether or not skinned or split, nes (Terminated 2000-12)",Prince Edward Island,The world,N/A,9999,7302,Weight in kilograms
2006-01-01,"0713.39.99 - Beans dried, shelled, whether or not skinned or split, nes",Prince Edward Island,The world,N/A,1200,400,Weight in kilograms
2008-01-01,"0713.50.10 - Broad bean and horse bean seeds, of a kind used for sowing, dried, shelled",Prince Edward Island,The world,N/A,11393,19958,Weight in kilograms
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,5273,19,Weight in metric tonne
1999-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,33637,106,Weight in metric tonne
2006-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,20458,19,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,1426324,4583,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,40898,107,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,108671,337,Weight in metric tonne
1994-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Nova Scotia,The world,N/A,458734,728901,Weight in kilograms
1990-01-01,"0702.00.00 - Tomatoes, fresh or chilled (Terminated 2002-12)",Nova Scotia,The world,N/A,341,145,Weight in kilograms
1992-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Nova Scotia,The world,N/A,31830,73718,Weight in kilograms
2008-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",Nova Scotia,The world,N/A,72,20,Weight in kilograms
2007-01-01,"0703.20.00 - Garlic, fresh or chilled",Nova Scotia,The world,N/A,27,12,Weight in kilograms
2009-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Nova Scotia,The world,N/A,567,413,Weight in kilograms
2003-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Nova Scotia,The world,N/A,370789,481631,Weight in kilograms
1994-01-01,"0704.20.00 - Brussels sprouts, fresh or chilled",Nova Scotia,The world,N/A,36326,36786,Weight in kilograms
1991-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,9663,25559,Weight in kilograms
1996-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,309318,694777,Weight in kilograms
2003-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,189200,359193,Weight in kilograms
2007-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,88984,120978,Weight in kilograms
2008-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,7627,22022,Weight in kilograms
2001-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Nova Scotia,The world,N/A,16563,5412,Weight in kilograms
2005-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Nova Scotia,The world,N/A,30,40,Weight in kilograms
2010-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Nova Scotia,The world,N/A,37,35,Weight in kilograms
1991-01-01,"0706.10.20 - Turnips, fresh or chilled",Nova Scotia,The world,N/A,200,227,Weight in kilograms
2008-01-01,"0706.90.00 - Salad beetroot,salsify,celeriac,radishes & sim edible roots,fresh or chilled nes",Nova Scotia,The world,N/A,1544,2293,Weight in kilograms
2004-01-01,"0708.90.00 - Leguminous vegetables, shelled or unshelled, fresh or chilled, nes",Nova Scotia,The world,N/A,11,5,Weight in kilograms
2009-01-01,"0709.20.00 - Asparagus, fresh or chilled",Nova Scotia,The world,N/A,70,29,Weight in kilograms
1991-01-01,"0709.51.00 - Mushrooms, fresh or chilled",Nova Scotia,The world,N/A,148052,13157,Weight in kilograms
2009-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",Nova Scotia,The world,N/A,440,189,Weight in kilograms
1995-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",Nova Scotia,The world,N/A,12926,37480,Weight in kilograms
1990-01-01,"0710.22.10 - Beans, green or waxed, frozen",Nova Scotia,The world,N/A,119427,107014,Weight in kilograms
1992-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",Nova Scotia,The world,N/A,8800,11376,Weight in kilograms
1990-01-01,"0710.80.00 - Vegetables, frozen nes",Nova Scotia,The world,N/A,4230181,7956174,Weight in kilograms
1992-01-01,"0710.80.00 - Vegetables, frozen nes",Nova Scotia,The world,N/A,3148943,6241505,Weight in kilograms
2003-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",Nova Scotia,The world,N/A,911,633,Weight in kilograms
1999-01-01,"0713.10.90 - Peas dried, nes, shelled, whether or not skinned (Terminated 2000-12)",Nova Scotia,The world,N/A,27499,42638,Weight in kilograms
2002-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",Nova Scotia,The world,N/A,18370,21772,Weight in kilograms
2006-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",Nova Scotia,The world,N/A,29237,22680,Weight in kilograms
2005-01-01,"0713.20.99 - Chickpeas, dried, shelled, whether or not skinned or split, nes",Nova Scotia,The world,N/A,13726,21773,Weight in kilograms
1999-01-01,"0713.20.00 - Chickpeas, dried, shelled, whether or not skinned or split (Terminated 2000-12)",Nova Scotia,The world,N/A,14682,21319,Weight in kilograms
1996-01-01,"0713.31.00 - Urd,mung,black or green gram beans dried shelled, whether or not skinned or spli (Terminated 2000-12)",Nova Scotia,The world,N/A,1800,163,Weight in kilograms
1993-01-01,"0713.33.90 - Kidney beans, nes, dried, shelled, whether or not skinned or split",Nova Scotia,The world,N/A,22060,39562,Weight in kilograms
1994-01-01,"0713.33.90 - Kidney beans, nes, dried, shelled, whether or not skinned or split",Nova Scotia,The world,N/A,33970,38102,Weight in kilograms
2007-01-01,"0713.33.99 - Kidney beans, nes, dried, shelled, whether or not skinned or split (Terminated 2016-12)",Nova Scotia,The world,N/A,115,146,Weight in kilograms
2002-01-01,"0713.39.92 - Black beans, dried, shelled, whether or not skinned or split",Nova Scotia,The world,N/A,18200,18144,Weight in kilograms
2002-01-01,"0713.40.91 - Lentils, green, incl French green (dark speckled),dried,shell,w/n skin/split,nes (Terminated 2016-12)",Nova Scotia,The world,N/A,119528,176138,Weight in kilograms
2004-01-01,"0713.40.99 - Lentils,o/t seeds f sowing, dried, shelled, whether or not skinned or split, nes",Nova Scotia,The world,N/A,1620816,2696702,Weight in kilograms
1998-01-01,"0713.40.00 - Lentils dried, shelled, whether or not skinned or split (Terminated 1998-12)",Nova Scotia,The world,N/A,23535,65318,Weight in kilograms
1995-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,12230408,45950,Weight in metric tonne
2010-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,12876546,36776,Weight in metric tonne
2006-01-01,"0702.00.10 - Tomatoes, greenhouse, fresh or chilled (Terminated 2016-12)",New Brunswick,The world,N/A,6530,2145,Weight in kilograms
1995-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",New Brunswick,The world,N/A,4071,6603,Weight in kilograms
1994-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,22783,43808,Weight in kilograms
2010-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,130101,207309,Weight in kilograms
1996-01-01,"0706.10.20 - Turnips, fresh or chilled",New Brunswick,The world,N/A,3162,8164,Weight in kilograms
1997-01-01,"0707.00.00 - Cucumbers and gherkins, fresh or chilled (Terminated 2002-12)",New Brunswick,The world,N/A,5070,3730,Weight in kilograms
1997-01-01,"0709.60.00 - Peppers of the genus Capsicum or of the genus Pimenta, fresh or chilled (Terminated 2002-12)",New Brunswick,The world,N/A,449799,93930,Weight in kilograms
1993-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",New Brunswick,The world,N/A,18044,9013,Weight in kilograms
1993-01-01,"0709.90.00 - Vegetables, fresh or chilled nes (Terminated 2011-12)",New Brunswick,The world,N/A,56887,9344,Weight in kilograms
1990-01-01,"0710.10.00 - Potatoes, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,1650,2177,Weight in kilograms
1994-01-01,"0710.10.00 - Potatoes, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,91766,160550,Weight in kilograms
2004-01-01,"0710.21.00 - Peas, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,228149,158850,Weight in kilograms
1993-01-01,"0710.22.10 - Beans, green or waxed, frozen",New Brunswick,The world,N/A,88322,40048,Weight in kilograms
1999-01-01,"0710.22.10 - Beans, green or waxed, frozen",New Brunswick,The world,N/A,61863,34728,Weight in kilograms
2005-01-01,"0710.22.10 - Beans, green or waxed, frozen",New Brunswick,The world,N/A,21696,17962,Weight in kilograms
1992-01-01,"0710.22.90 - Beans, nes, frozen",New Brunswick,The world,N/A,851,456,Weight in kilograms
1993-01-01,"0710.22.90 - Beans, nes, frozen",New Brunswick,The world,N/A,488,240,Weight in kilograms
1995-01-01,"0710.30.00 - Spinach,NZ spinach and orache spinach (garden),uncook/steam/boil in water,frozen",New Brunswick,The world,N/A,22434,8485,Weight in kilograms
1997-01-01,"0710.30.00 - Spinach,NZ spinach and orache spinach (garden),uncook/steam/boil in water,frozen",New Brunswick,The world,N/A,14916,9936,Weight in kilograms
1992-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,624267,373534,Weight in kilograms
1996-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,507550,334229,Weight in kilograms
2000-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,215085,119554,Weight in kilograms
2003-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,318322,196817,Weight in kilograms
2010-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,9452,7680,Weight in kilograms
1994-01-01,"0710.80.00 - Vegetables, frozen nes",New Brunswick,The world,N/A,486528,227491,Weight in kilograms
2001-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,613789,819173,Weight in kilograms
2010-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,53606,28117,Weight in kilograms
1997-01-01,"0713.10.20 - Peas split, dried (Terminated 2016-12)",New Brunswick,The world,N/A,7462,20412,Weight in kilograms
2003-01-01,"0713.10.20 - Peas split, dried (Terminated 2016-12)",New Brunswick,The world,N/A,38490,117500,Weight in kilograms
1996-01-01,"0713.20.00 - Chickpeas, dried, shelled, whether or not skinned or split (Terminated 2000-12)",New Brunswick,The world,N/A,8832,11474,Weight in kilograms
1995-01-01,"0713.31.00 - Urd,mung,black or green gram beans dried shelled, whether or not skinned or spli (Terminated 2000-12)",New Brunswick,The world,N/A,8412,3756,Weight in kilograms
1998-01-01,"0713.31.00 - Urd,mung,black or green gram beans dried shelled, whether or not skinned or spli (Terminated 2000-12)",New Brunswick,The world,N/A,5068,3236,Weight in kilograms
2007-01-01,"0713.33.91 - Navy and white pea beans, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",New Brunswick,The world,N/A,9358,9979,Weight in kilograms
1994-01-01,"0713.40.00 - Lentils dried, shelled, whether or not skinned or split (Terminated 1998-12)",New Brunswick,The world,N/A,17700,25280,Weight in kilograms
1991-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,54621,225,Weight in metric tonne
1999-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,111621,268,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,7700835,22599,Weight in metric tonne
2008-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,21260340,42770,Weight in metric tonne
2009-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,14097786,28043,Weight in metric tonne
1998-01-01,"0702.00.00 - Tomatoes, fresh or chilled (Terminated 2002-12)",Quebec,The world,N/A,2604998,577918,Weight in kilograms
1994-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Quebec,The world,N/A,961634,1972117,Weight in kilograms
1992-01-01,"0703.20.00 - Garlic, fresh or chilled",Quebec,The world,N/A,428,204,Weight in kilograms
2000-01-01,"0703.20.00 - Garlic, fresh or chilled",Quebec,The world,N/A,28817,5007,Weight in kilograms
1999-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,23045,27001,Weight in kilograms
2003-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,118693,149486,Weight in kilograms
2007-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,155494,140343,Weight in kilograms
2009-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,517311,328119,Weight in kilograms
1994-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,1359936,2695889,Weight in kilograms
1995-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,1015233,2240054,Weight in kilograms
2000-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,3730607,5420362,Weight in kilograms
2009-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,3134136,3281038,Weight in kilograms
1990-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Quebec,The world,N/A,4238465,12438150,Weight in kilograms
2004-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Quebec,The world,N/A,9866174,11440601,Weight in kilograms
2010-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Quebec,The world,N/A,12839663,15055824,Weight in kilograms
2000-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,10793271,10646334,Weight in kilograms
2001-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,10120477,10544196,Weight in kilograms
2002-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,6930198,9029719,Weight in kilograms
2003-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,7132848,9984308,Weight in kilograms
2005-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,11176137,11749318,Weight in kilograms
1993-01-01,"0705.21.00 - Witloof chicory, fresh or chilled",Quebec,The world,N/A,192009,120185,Weight in kilograms
1994-01-01,"0705.29.00 - Chicory, fresh or chilled, nes",Quebec,The world,N/A,615867,250763,Weight in kilograms
1994-01-01,"0706.10.10 - Carrots, fresh or chilled",Quebec,The world,N/A,11044461,28571097,Weight in kilograms
1995-01-01,"0706.10.10 - Carrots, fresh or chilled",Quebec,The world,N/A,16700922,38726874,Weight in kilograms
2000-01-01,"0706.10.10 - Carrots, fresh or chilled",Quebec,The world,N/A,10564046,26726114,Weight in kilograms
2002-01-01,"0706.10.10 - Carrots, fresh or chilled",Quebec,The world,N/A,9758952,21225455,Weight in kilograms
2009-01-01,"0706.10.10 - Carrots, fresh or chilled",Quebec,The world,N/A,7471513,16206902,Weight in kilograms
