Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2008-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Prince Edward Island,The world,N/A,7846,41000,Weight in kilograms
2009-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Prince Edward Island,The world,N/A,7762,41000,Weight in kilograms
2004-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Nova Scotia,The world,N/A,1624,4996,Weight in kilograms
2009-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Nova Scotia,The world,N/A,532,1637,Weight in kilograms
2003-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,2963,596,Weight in kilograms
2006-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,8529,2705,Weight in kilograms
2007-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,9273,1627,Weight in kilograms
1993-01-01,"1008.90.90 - Cereals unmilled, nes",Nova Scotia,The world,N/A,2430,8100,Weight in kilograms
1990-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Nova Scotia,The world,N/A,867424,3487050,Weight in kilograms
1999-01-01,1008.30.00 - Canary seeds,Nova Scotia,The world,N/A,20702,42744,Weight in kilograms
2002-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),New Brunswick,The world,N/A,5886,31970,Weight in kilograms
1992-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,68642,162117,Weight in kilograms
1996-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",New Brunswick,The world,N/A,12164,14,Weight in metric tonne
1999-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",New Brunswick,The world,N/A,3777,6,Weight in metric tonne
1993-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",New Brunswick,The world,N/A,92652,283233,Weight in kilograms
2007-01-01,1008.30.00 - Canary seeds,New Brunswick,The world,N/A,3708,5670,Weight in kilograms
2008-01-01,1008.90.10 - Wild rice,New Brunswick,The world,N/A,894,90,Weight in kilograms
1995-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Quebec,The world,N/A,7574,26,Weight in metric tonne
1998-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Quebec,The world,N/A,519547,2300,Weight in metric tonne
1999-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Quebec,The world,N/A,3109293,13200,Weight in metric tonne
2003-01-01,1005.10.10 - Yellow dent corn seed,Quebec,The world,N/A,14641,17462,Weight in kilograms
2008-01-01,1005.10.10 - Yellow dent corn seed,Quebec,The world,N/A,3276,3397,Weight in kilograms
2010-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Quebec,The world,N/A,1535,1247,Weight in kilograms
1995-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,12203134,79230476,Weight in kilograms
1999-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,84573178,561229058,Weight in kilograms
2001-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,20083361,125307903,Weight in kilograms
2005-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,28657348,224460133,Weight in kilograms
2006-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,27800859,202535305,Weight in kilograms
2007-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,58218237,327333435,Weight in kilograms
2008-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Quebec,The world,N/A,124346162,514826844,Weight in kilograms
1999-01-01,"1006.20.00 - Rice, husked (brown)",Quebec,The world,N/A,14858,7825,Weight in kilograms
1995-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Quebec,The world,N/A,28824,38448,Weight in kilograms
2006-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Quebec,The world,N/A,19671,20696,Weight in kilograms
2008-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Quebec,The world,N/A,9835,29684,Weight in kilograms
2009-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Quebec,The world,N/A,40911,125783,Weight in kilograms
2003-01-01,"1006.40.00 - Rice, broken",Quebec,The world,N/A,13553,32125,Weight in kilograms
2009-01-01,"1006.40.00 - Rice, broken",Quebec,The world,N/A,10550,32462,Weight in kilograms
1990-01-01,1007.00.00 - Grain sorghum (Terminated 2011-12),Quebec,The world,N/A,7499,25048,Weight in kilograms
1993-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,115167,247546,Weight in kilograms
1997-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,129840,419526,Weight in kilograms
2001-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,33726,27708,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,5676,4536,Weight in kilograms
2004-01-01,1008.10.00 - Buckwheat,Quebec,The world,N/A,32343,46202,Weight in kilograms
1998-01-01,1008.20.00 - Millet (Terminated 2011-12),Quebec,The world,N/A,232981,317212,Weight in kilograms
1998-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,1763719,3438594,Weight in kilograms
2002-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,1352801,1638333,Weight in kilograms
1992-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,89629,10728,Weight in kilograms
1993-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,52783,7907,Weight in kilograms
1994-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,96038,10437,Weight in kilograms
1997-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,119960,18121,Weight in kilograms
1998-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,9512,5148,Weight in kilograms
2005-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,57428,91094,Weight in kilograms
2007-01-01,"1008.90.90 - Cereals unmilled, nes",Quebec,The world,N/A,23899,66943,Weight in kilograms
1990-01-01,"1001.90.20 - White winter wheat, except seed (Terminated 1995-12)",Ontario,The world,N/A,91902929,752186,Weight in metric tonne
1993-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Ontario,The world,N/A,72528060,450440,Weight in metric tonne
2004-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Ontario,The world,N/A,125767176,711891,Weight in metric tonne
2005-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Ontario,The world,N/A,160625382,998308,Weight in metric tonne
1993-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,12944,50725,Weight in kilograms
1997-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,14401,45517,Weight in kilograms
2008-01-01,1005.10.10 - Yellow dent corn seed,Ontario,The world,N/A,74457669,22112908,Weight in kilograms
2000-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Ontario,The world,N/A,13464939,7875670,Weight in kilograms
1991-01-01,1005.10.00 - Maize (corn) seed (Terminated 1998-12),Ontario,The world,N/A,13640184,7901371,Weight in kilograms
1993-01-01,1005.10.00 - Maize (corn) seed (Terminated 1998-12),Ontario,The world,N/A,15786335,9466230,Weight in kilograms
1992-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,38881894,302177705,Weight in kilograms
1993-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,33834045,252671761,Weight in kilograms
1998-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,15480397,98070384,Weight in kilograms
1999-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,39206205,264616694,Weight in kilograms
2002-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,18843232,95623677,Weight in kilograms
2010-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,92537307,404732148,Weight in kilograms
2000-01-01,1006.10.00 - Rice in the husk (paddy or rough),Ontario,The world,N/A,6080,16214,Weight in kilograms
2002-01-01,1006.10.00 - Rice in the husk (paddy or rough),Ontario,The world,N/A,27749,33412,Weight in kilograms
1993-01-01,"1006.20.00 - Rice, husked (brown)",Ontario,The world,N/A,51088,19632,Weight in kilograms
2006-01-01,"1006.20.00 - Rice, husked (brown)",Ontario,The world,N/A,37268,55113,Weight in kilograms
2000-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Ontario,The world,N/A,34626,47599,Weight in kilograms
2006-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Ontario,The world,N/A,827615,1265228,Weight in kilograms
2009-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Ontario,The world,N/A,5655923,5207189,Weight in kilograms
2009-01-01,"1006.40.00 - Rice, broken",Ontario,The world,N/A,105497,235358,Weight in kilograms
2010-01-01,"1006.40.00 - Rice, broken",Ontario,The world,N/A,49360,121336,Weight in kilograms
2005-01-01,1007.00.00 - Grain sorghum (Terminated 2011-12),Ontario,The world,N/A,16787,39995,Weight in kilograms
1995-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,204493,481467,Weight in kilograms
1997-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,209809,485621,Weight in kilograms
2002-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,219515,540032,Weight in kilograms
2001-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,1251552,3495629,Weight in kilograms
2004-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,1972973,4781255,Weight in kilograms
1995-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,1346396,406274,Weight in kilograms
2001-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,338010,107689,Weight in kilograms
2010-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,507692,145331,Weight in kilograms
1997-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,83088,223422,Weight in kilograms
2006-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,20152,58542,Weight in kilograms
2008-01-01,"1008.90.90 - Cereals unmilled, nes",Ontario,The world,N/A,49516,31385,Weight in kilograms
1995-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Manitoba,The world,N/A,43967330,148374,Weight in metric tonne
1996-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Manitoba,The world,N/A,24457662,80616,Weight in metric tonne
1990-01-01,"1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)",Manitoba,The world,N/A,112896254,591068,Weight in metric tonne
1992-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Manitoba,The world,N/A,656050991,3264298,Weight in metric tonne
2005-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Manitoba,The world,N/A,2583751,10182,Weight in metric tonne
2010-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Manitoba,The world,N/A,2719646,8757,Weight in metric tonne
2001-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,1411009,5997,Weight in metric tonne
2005-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,829358,3938,Weight in metric tonne
2002-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,13607751,59654,Weight in metric tonne
1994-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,491193,3058371,Weight in kilograms
2003-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,915667,2785359,Weight in kilograms
2007-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,659300,2206299,Weight in kilograms
2008-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,1285687,4009150,Weight in kilograms
1998-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,3757356,21441394,Weight in kilograms
2003-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,6806502,29904788,Weight in kilograms
2004-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,6750443,33120276,Weight in kilograms
2001-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,87797571,523132505,Weight in kilograms
2006-01-01,1005.10.10 - Yellow dent corn seed,Manitoba,The world,N/A,20072,10393,Weight in kilograms
1994-01-01,1005.10.00 - Maize (corn) seed (Terminated 1998-12),Manitoba,The world,N/A,43104,56046,Weight in kilograms
1996-01-01,1005.10.00 - Maize (corn) seed (Terminated 1998-12),Manitoba,The world,N/A,25211,6655,Weight in kilograms
1998-01-01,1005.10.00 - Maize (corn) seed (Terminated 1998-12),Manitoba,The world,N/A,42598,7201,Weight in kilograms
1993-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Manitoba,The world,N/A,2087573,19746001,Weight in kilograms
1998-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Manitoba,The world,N/A,27143,144955,Weight in kilograms
2000-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Manitoba,The world,N/A,9393,13744,Weight in kilograms
2003-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Manitoba,The world,N/A,12841,64842,Weight in kilograms
2000-01-01,1006.10.00 - Rice in the husk (paddy or rough),Manitoba,The world,N/A,104288,11514,Weight in kilograms
1993-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Manitoba,The world,N/A,245,500,Weight in kilograms
1994-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Manitoba,The world,N/A,16244,11050,Weight in kilograms
1999-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Manitoba,The world,N/A,27602,10568,Weight in kilograms
2003-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,395904,875704,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,748935,1460299,Weight in kilograms
1992-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,179809,583074,Weight in kilograms
1996-01-01,1008.20.00 - Millet (Terminated 2011-12),Manitoba,The world,N/A,329698,697132,Weight in kilograms
1990-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,8962934,25318392,Weight in kilograms
2003-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,21634976,33259926,Weight in kilograms
1992-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,116686,425105,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,593435,2509306,Weight in kilograms
1998-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,564186,1466145,Weight in kilograms
2004-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,895270,2471457,Weight in kilograms
2007-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,1085601,3997158,Weight in kilograms
1998-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Saskatchewan,The world,N/A,878767448,3115238,Weight in metric tonne
2008-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Saskatchewan,The world,N/A,1446905773,2378784,Weight in metric tonne
1990-01-01,"1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)",Saskatchewan,The world,N/A,658015415,3436702,Weight in metric tonne
1998-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,1348176050,6256801,Weight in metric tonne
2004-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,1037761865,4508908,Weight in metric tonne
2004-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Saskatchewan,The world,N/A,2519407,12938,Weight in metric tonne
2001-01-01,"1002.00.90 - Rye, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,4484654,27483,Weight in metric tonne
2002-01-01,"1002.00.90 - Rye, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,2428124,11379,Weight in metric tonne
1999-01-01,1002.00.00 - Rye (Terminated 1999-12),Saskatchewan,The world,N/A,3913619,25238,Weight in metric tonne
1999-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,1265631,5559,Weight in metric tonne
2001-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,203626334,928325,Weight in metric tonne
1999-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,551260,2719006,Weight in kilograms
2006-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,10870839,52631359,Weight in kilograms
1999-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,85820698,596273182,Weight in kilograms
2000-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,103948839,743900336,Weight in kilograms
1999-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Saskatchewan,The world,N/A,14053,39401,Weight in kilograms
2005-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Saskatchewan,The world,N/A,13693,14568,Weight in kilograms
1996-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Saskatchewan,The world,N/A,4020,453,Weight in kilograms
1993-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,138845,597293,Weight in kilograms
1994-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,3569,5494,Weight in kilograms
2000-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,868218,1711728,Weight in kilograms
1991-01-01,1008.20.00 - Millet (Terminated 2011-12),Saskatchewan,The world,N/A,205684,729139,Weight in kilograms
1990-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,22283634,59264448,Weight in kilograms
1993-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,22793733,69891097,Weight in kilograms
2005-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,45432774,130265472,Weight in kilograms
2002-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,1455621,338108,Weight in kilograms
1997-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,65523,152055,Weight in kilograms
1999-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,34171,112712,Weight in kilograms
2003-01-01,"1008.90.90 - Cereals unmilled, nes",Saskatchewan,The world,N/A,546272,1121101,Weight in kilograms
1994-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Alberta,The world,N/A,99632198,428633,Weight in metric tonne
1998-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Alberta,The world,N/A,184076188,652442,Weight in metric tonne
2000-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Alberta,The world,N/A,171423513,751960,Weight in metric tonne
1990-01-01,"1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)",Alberta,The world,N/A,478915631,2501297,Weight in metric tonne
1990-01-01,"1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)",Alberta,The world,N/A,151029352,790713,Weight in metric tonne
1990-01-01,"1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)",Alberta,The world,N/A,3103298,17802,Weight in metric tonne
1995-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Alberta,The world,N/A,890794633,4038185,Weight in metric tonne
1997-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Alberta,The world,N/A,1246853887,5665662,Weight in metric tonne
1998-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",Alberta,The world,N/A,890072441,4127924,Weight in metric tonne
2000-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Alberta,The world,N/A,532963,2164,Weight in metric tonne
2003-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Alberta,The world,N/A,345862,1379,Weight in metric tonne
2007-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Alberta,The world,N/A,5750235,24564,Weight in metric tonne
2001-01-01,"1002.00.90 - Rye, except seed (Terminated 2011-12)",Alberta,The world,N/A,2517155,15419,Weight in metric tonne
2008-01-01,"1002.00.90 - Rye, except seed (Terminated 2011-12)",Alberta,The world,N/A,5115486,12958,Weight in metric tonne
1998-01-01,1002.00.00 - Rye (Terminated 1999-12),Alberta,The world,N/A,4382244,23207,Weight in metric tonne
1999-01-01,1002.00.00 - Rye (Terminated 1999-12),Alberta,The world,N/A,3109880,20045,Weight in metric tonne
2000-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,1387306,6144,Weight in metric tonne
2001-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,3028539,12879,Weight in metric tonne
2005-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,2938621,13941,Weight in metric tonne
2001-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,120819315,550818,Weight in metric tonne
2010-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,73007136,302340,Weight in metric tonne
1991-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,227084,652986,Weight in kilograms
2005-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,105409,360239,Weight in kilograms
2010-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,148092,598149,Weight in kilograms
1992-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,4086010,32741462,Weight in kilograms
2000-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,612721,3467646,Weight in kilograms
1992-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,32430518,246214039,Weight in kilograms
2004-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,12433517,75400187,Weight in kilograms
2002-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Alberta,The world,N/A,25713,4818,Weight in kilograms
2004-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Alberta,The world,N/A,1241753,513641,Weight in kilograms
1993-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Alberta,The world,N/A,68682,394837,Weight in kilograms
2000-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,24679,65082,Weight in kilograms
2007-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,129977,293240,Weight in kilograms
2008-01-01,1008.20.00 - Millet (Terminated 2011-12),Alberta,The world,N/A,519,1145,Weight in kilograms
2001-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,1413284,2703528,Weight in kilograms
2006-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,3371879,8558571,Weight in kilograms
1990-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,54235,5682,Weight in kilograms
1991-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,43843,7411,Weight in kilograms
2004-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,315332,45104,Weight in kilograms
1991-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,10636,94562,Weight in kilograms
1994-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,561285,3406797,Weight in kilograms
2009-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,449286,1265034,Weight in kilograms
1993-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",British Columbia,The world,N/A,4269636,25200,Weight in metric tonne
1990-01-01,"1001.10.10 - Durum wheat, seed (Terminated 2011-12)",British Columbia,The world,N/A,6979,31,Weight in metric tonne
2000-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",British Columbia,The world,N/A,17783826,93846,Weight in metric tonne
2003-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",British Columbia,The world,N/A,18913387,80937,Weight in metric tonne
2009-01-01,"1001.90.00 - Wheat, nes (Terminated 2011-12)",British Columbia,The world,N/A,9421119,31813,Weight in metric tonne
1996-01-01,1002.00.00 - Rye (Terminated 1999-12),British Columbia,The world,N/A,154866,711,Weight in metric tonne
2009-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,21852,61,Weight in metric tonne
2005-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,3109190,18043,Weight in metric tonne
1990-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,7691022,57038,Weight in metric tonne
1992-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,3613341,27895,Weight in metric tonne
1994-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,4500612,32965,Weight in metric tonne
2008-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,48326,150693,Weight in kilograms
1994-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,932588,6188197,Weight in kilograms
1996-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,746420,3813345,Weight in kilograms
1998-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,115861,661182,Weight in kilograms
1995-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,4959075,32980584,Weight in kilograms
2001-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,1325766,7899447,Weight in kilograms
2002-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",British Columbia,The world,N/A,16993,4252,Weight in kilograms
1990-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),British Columbia,The world,N/A,51917,142406,Weight in kilograms
1999-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),British Columbia,The world,N/A,523673,2162268,Weight in kilograms
1995-01-01,"1006.20.00 - Rice, husked (brown)",British Columbia,The world,N/A,13660,5680,Weight in kilograms
2007-01-01,"1006.20.00 - Rice, husked (brown)",British Columbia,The world,N/A,14649,45074,Weight in kilograms
2008-01-01,"1006.20.00 - Rice, husked (brown)",British Columbia,The world,N/A,10911,10969,Weight in kilograms
1995-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",British Columbia,The world,N/A,10430,20984,Weight in kilograms
2005-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",British Columbia,The world,N/A,380024,793489,Weight in kilograms
2001-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,170325,383992,Weight in kilograms
2010-01-01,1008.10.00 - Buckwheat,British Columbia,The world,N/A,18836,38884,Weight in kilograms
1990-01-01,1008.20.00 - Millet (Terminated 2011-12),British Columbia,The world,N/A,44456,101820,Weight in kilograms
1994-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2253815,4964310,Weight in kilograms
1996-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2401679,4096854,Weight in kilograms
2010-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,582117,836807,Weight in kilograms
