"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"4554","2017-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Saskatchewan","The world","N/A",1262443019,3891213,"Weight in metric tonne",3891213000,1722579.06701284,60290267.3454493
"4618","2017-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Saskatchewan","The world","N/A",10275127,30047,"Weight in metric tonne",30047000,13301.3364281356,465546.774984745
"4685","2017-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Saskatchewan","The world","N/A",6104800,20311,"Weight in metric tonne",20311000,8991.36167310753,314697.658558763
"4837","2017-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Saskatchewan","The world","N/A",349041132,1027852,"Weight in metric tonne",1027852000,455013.986432323,15925489.5251313
"4555","2019-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Saskatchewan","The world","N/A",1593359476,5105430,"Weight in metric tonne",5105430000,2260093.92086718,79103287.2303514
"4556","2019-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Saskatchewan","The world","N/A",32797226,100814,"Weight in metric tonne",100814000,44628.7792680155,1562007.27438054
"4616","2019-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Saskatchewan","The world","N/A",398132767,1214767,"Weight in metric tonne",1214767000,537758.330242519,18821541.5584882
"4738","2019-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Saskatchewan","The world","N/A",25407876,80199,"Weight in metric tonne",80199000,35502.8415548988,1242599.45442146
"4617","2021-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Saskatchewan","The world","N/A",1533124110,4230799,"Weight in metric tonne",4230799000,1872908.47202115,65551796.5207404
"4619","2021-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Saskatchewan","The world","N/A",40900921,113827,"Weight in metric tonne",113827000,50389.4306122205,1763630.07142772
"4684","2021-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Saskatchewan","The world","N/A",386241595,998453,"Weight in metric tonne",998453000,441999.509457891,15469982.8310262
"4889","2021-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Saskatchewan","The world","N/A",552150,1327,"Weight in metric tonne",1327000,587.442122013376,20560.4742704682
"4736","2018-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Saskatchewan","The world","N/A",572892161,1704592,"Weight in metric tonne",1704592000,754596.188128881,26410866.5845108
"4737","2018-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Saskatchewan","The world","N/A",1521963367,4785484,"Weight in metric tonne",4785484000,2118458.8363384,74146059.2718441
"4785","2018-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Saskatchewan","The world","N/A",4875856,13803,"Weight in metric tonne",13803000,6110.37197449181,213863.019107213
"4930","2018-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Saskatchewan","The world","N/A",17796904,44274,"Weight in metric tonne",44274000,19599.4065636927,685979.229729245
"4831","2016-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",1224791448,4230378,"Weight in metric tonne",4230378000,1872722.10191311,65545273.566959
"4886","2016-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",12007139,36847,"Weight in metric tonne",36847000,16311.5899546548,570905.648412917
"4885","2015-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",1553195663,4972274,"Weight in metric tonne",4972274000,2201147.84460583,77040174.5612041
"4928","2015-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",9782429,27438,"Weight in metric tonne",27438000,12146.3729795049,425123.054282672
"49851","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",49410518,217421,"Weight in metric tonne",217421000,96248.8723513717,3368710.53229801
"50941","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",651468425,2993666,"Weight in metric tonne",2993666000,1325249.06378244,46383717.2323854
"51331","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",290620562,1432748,"Weight in metric tonne",1432748000,634255.105825487,22198928.703892
"52081","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",698778437,3030676,"Weight in metric tonne",3030676000,1341632.81128486,46957148.3949702
"52091","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",190999936,885409,"Weight in metric tonne",885409000,391956.700685563,13718484.5239947
"52101","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",241479071,1035553,"Weight in metric tonne",1035553000,458423.098551106,16044808.4492887
"49861","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",184052069,756528,"Weight in metric tonne",756528000,334903.099986839,11721608.4995394
"50931","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",27425472,114899,"Weight in metric tonne",114899000,50863.9882269894,1780239.58794463
"51341","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",342131556,1410922,"Weight in metric tonne",1410922000,624593.077374044,21860757.7080916
"51711","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",94402460,405562,"Weight in metric tonne",405562000,179535.947165026,6283758.15077589
"51721","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",134164477,609121,"Weight in metric tonne",609121000,269648.32916572,9437691.52080018
"52071","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",25241416,98158,"Weight in metric tonne",98158000,43453.0096553044,1520855.33793566
"50151","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",658015415,3436702,"Weight in metric tonne",3436702000,1521374.16398464,53248095.7394623
"50951","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",288364191,1509733,"Weight in metric tonne",1509733000,668335.159904763,23391730.5966667
"51321","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",288404844,1495477,"Weight in metric tonne",1495477000,662024.251923284,23170848.8173149
"52501","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",5925206,33990,"Weight in metric tonne",33990000,15046.8407891746,526639.42762111
