"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"50651","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",1758742,7543,"Weight in metric tonne",7543000,2673.13181234795,133656.590617397
"51891","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",5089338,22075,"Weight in metric tonne",22075000,7823.0657241921,391153.286209605
"51901","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",1391085,6446,"Weight in metric tonne",6446000,2284.37063004042,114218.531502021
"51911","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",4744774,21812,"Weight in metric tonne",21812000,7729.86226845201,386493.1134226
"52251","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",2116646,10434,"Weight in metric tonne",10434000,3697.66105396242,184883.052698121
"52601","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",359867,1585,"Weight in metric tonne",1585000,561.701434783442,28085.0717391721
"51141","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",13256208,69246,"Weight in metric tonne",69246000,24539.7965634159,1226989.82817079
"52241","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",4398459,22803,"Weight in metric tonne",22803000,8081.05855985288,404052.927992644
"52261","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",90364,518,"Weight in metric tonne",518000,183.571825374021,9178.59126870103
"52621","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",4397831,23022,"Weight in metric tonne",23022000,8158.66904200908,407933.452100454
